"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2023-10-20,438,3.78144923691703e-05,-0.00392078885823233,0.00389621581725352,-0.0115758372260395,0.0109622876206364,0.5025,"NZ","SARSCOV2"
2023-10-21,439,0.000507318709752846,-0.00342357896520384,0.00440837739383759,-0.0112402907721452,0.0117301662241531,0.534,"NZ","SARSCOV2"
2023-10-22,440,0.00124436068088807,-0.00268774654485671,0.00507597161483253,-0.0102346169982163,0.0121663191698443,0.582375,"NZ","SARSCOV2"
2023-10-23,441,0.00220262735223731,-0.00157255647814936,0.00581948891095097,-0.00883682478208728,0.0127668880592854,0.644875,"NZ","SARSCOV2"
2023-10-24,442,0.00329952454940052,-0.000345142577734991,0.00698194936761054,-0.00779882694984786,0.0138567979981372,0.7285,"NZ","SARSCOV2"
2023-10-25,443,0.00457155987462499,0.000810375489104453,0.00831846498956346,-0.00669227555616053,0.0153084088970496,0.797625,"NZ","SARSCOV2"
2023-10-26,444,0.00607530998571471,0.00213282067739029,0.00981965008471786,-0.00528993898692736,0.0170233920271973,0.858375,"NZ","SARSCOV2"
2023-10-27,445,0.00766130548596955,0.00371318904708484,0.0113052393505564,-0.00343677402819899,0.0185080226407473,0.913375,"NZ","SARSCOV2"
2023-10-28,446,0.00932322192319557,0.00554034693195216,0.0129039857009886,-0.00138330213472938,0.0200483753328814,0.95575,"NZ","SARSCOV2"
2023-10-29,447,0.0109952514664453,0.00730440737296378,0.0146759839530267,0.000476685432476232,0.0219705613063272,0.979875,"NZ","SARSCOV2"
2023-10-30,448,0.0124771497821365,0.00872244518389864,0.0163183899251276,0.00163498296694618,0.0237869947434227,0.986,"NZ","SARSCOV2"
2023-10-31,449,0.0137203642878925,0.00989442013904596,0.0175889819598767,0.00254957015162587,0.0253745068408933,0.99175,"NZ","SARSCOV2"
2023-11-01,450,0.0146652903912874,0.0108881012887307,0.0184118393015312,0.00365330123885874,0.0259249129578098,0.99475,"NZ","SARSCOV2"
